pl_name,glat,glon
HAT-P-25 b,-27.44255,159.3142
HAT-P-25 b,-27.44255,159.3142
HAT-P-25 b,-27.44255,159.3142
HAT-P-25 b,-27.44255,159.3142
HAT-P-26 b,59.87314,346.5135
HAT-P-26 b,59.87314,346.5135
HAT-P-26 b,59.87314,346.5135
HAT-P-26 b,59.87314,346.5135
HAT-P-27 b,54.54392,1.683503
HAT-P-27 b,54.54392,1.683503
HAT-P-27 b,54.54392,1.683503
HAT-P-27 b,54.54392,1.683503
HAT-P-28 b,-28.14321,123.0636
HAT-P-28 b,-28.14321,123.0636
HAT-P-29 b,-9.107978,135.4706
HAT-P-29 b,-9.107978,135.4706
HAT-P-29 b,-9.107978,135.4706
HAT-P-29 b,-9.107978,135.4706
HAT-P-29 b,-9.107978,135.4706
HAT-P-29 b,-9.107978,135.4706
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-3 b,66.69242,100.1667
HAT-P-30 b,21.40544,217.412
HAT-P-30 b,21.40544,217.412
HAT-P-30 b,21.40544,217.412
HAT-P-30 b,21.40544,217.412
HAT-P-30 b,21.40544,217.412
HAT-P-31 b,21.06337,52.72033
HAT-P-31 b,21.06337,52.72033
HAT-P-31 b,21.06337,52.72033
HAT-P-31 b,21.06337,52.72033
HAT-P-31 b,21.06337,52.72033
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-32 b,-14.37306,135.6986
HAT-P-33 b,22.73004,185.3074
HAT-P-33 b,22.73004,185.3074
HAT-P-33 b,22.73004,185.3074
HAT-P-33 b,22.73004,185.3074
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-34 b,-8.758972,58.54107
HAT-P-35 b,20.30816,218.0738
HAT-P-35 b,20.30816,218.0738
HAT-P-35 b,20.30816,218.0738
HAT-P-35 b,20.30816,218.0738
HAT-P-36 b,71.83712,133.4138
HAT-P-36 b,71.83712,133.4138
HAT-P-36 b,71.83712,133.4138
HAT-P-36 b,71.83712,133.4138
HAT-P-36 b,71.83712,133.4138
HAT-P-36 b,71.83712,133.4138
HAT-P-37 b,19.98352,81.20832
HAT-P-37 b,19.98352,81.20832
HAT-P-37 b,19.98352,81.20832
HAT-P-38 b,-26.87266,144.2291
HAT-P-38 b,-26.87266,144.2291
HAT-P-38 b,-26.87266,144.2291
HAT-P-39 b,17.44628,201.4173
HAT-P-39 b,17.44628,201.4173
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-4 b,57.3362,58.47993
HAT-P-40 b,-9.862946,97.34363
HAT-P-40 b,-9.862946,97.34363
HAT-P-40 b,-9.862946,97.34363
HAT-P-41 b,-10.62609,43.84095
HAT-P-41 b,-10.62609,43.84095
HAT-P-41 b,-10.62609,43.84095
HAT-P-41 b,-10.62609,43.84095
HAT-P-41 b,-10.62609,43.84095
HAT-P-42 b,31.58219,223.0039
HAT-P-42 b,31.58219,223.0039
HAT-P-42 b,31.58219,223.0039
HAT-P-43 b,27.7543,215.4894
HAT-P-43 b,27.7543,215.4894
HAT-P-43 b,27.7543,215.4894
HAT-P-44 b,64.52005,89.60243
HAT-P-44 b,64.52005,89.60243
HAT-P-44 c,64.52005,89.60243
HAT-P-45 b,5.982027,26.02156
HAT-P-45 b,5.982027,26.02156
HAT-P-45 b,5.982027,26.02156
HAT-P-46 b,9.639757,24.53132
HAT-P-46 b,9.639757,24.53132
HAT-P-49 b,-5.768364,66.9225
HAT-P-49 b,-5.768364,66.9225
HAT-P-49 b,-5.768364,66.9225
HAT-P-5 b,22.14915,63.93668
HAT-P-5 b,22.14915,63.93668
HAT-P-5 b,22.14915,63.93668
HAT-P-5 b,22.14915,63.93668
HAT-P-5 b,22.14915,63.93668
HAT-P-50 b,18.9095,208.6736
HAT-P-50 b,18.9095,208.6736
HAT-P-51 b,-29.5553,130.8583
HAT-P-51 b,-29.5553,130.8583
HAT-P-52 b,-26.98017,152.1783
HAT-P-52 b,-26.98017,152.1783
HAT-P-52 b,-26.98017,152.1783
HAT-P-53 b,-23.36943,130.5556
HAT-P-53 b,-23.36943,130.5556
HAT-P-54 b,8.897829,188.784
HAT-P-54 b,8.897829,188.784
HAT-P-55 b,26.96854,49.58848
HAT-P-55 b,26.96854,49.58848
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-56 b,10.42971,187.5375
HAT-P-57 b,11.96777,38.82234
HAT-P-57 b,11.96777,38.82234
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-6 b,-18.43516,108.9635
HAT-P-65 b,-22.33447,60.50166
HAT-P-66 b,49.12365,160.1634
HAT-P-67 b,36.91151,70.15816
HAT-P-68 b,23.83411,197.1442
HAT-P-69 b,26.20648,222.7856
HAT-P-69 b,26.20648,222.7856
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-7 b,13.97529,80.03294
HAT-P-70 b,-19.66112,189.9646
HAT-P-70 b,-19.66112,189.9646
HAT-P-8 b,-21.38247,97.14463
HAT-P-8 b,-21.38247,97.14463
HAT-P-8 b,-21.38247,97.14463
HAT-P-8 b,-21.38247,97.14463
HAT-P-8 b,-21.38247,97.14463
HAT-P-9 b,21.44265,181.0866
HAT-P-9 b,21.44265,181.0866
HAT-P-9 b,21.44265,181.0866
HAT-P-9 b,21.44265,181.0866
HAT-P-9 b,21.44265,181.0866
HATS-1 b,36.81244,282.954
HATS-1 b,36.81244,282.954
HATS-10 b,-19.62464,17.37913
HATS-10 b,-19.62464,17.37913
HATS-11 b,-15.51145,15.35578
HATS-11 b,-15.51145,15.35578
HATS-11 b,-15.51145,15.35578
HATS-11 b,-15.51145,15.35578
HATS-11 b,-15.51145,15.35578
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-12 b,-14.11661,18.1494
HATS-13 b,-40.44356,20.64916
HATS-13 b,-40.44356,20.64916
HATS-14 b,-37.08327,20.03142
HATS-14 b,-37.08327,20.03142
HATS-14 b,-37.08327,20.03142
HATS-15 b,-33.28164,26.56129
HATS-16 b,-77.12339,16.62776
HATS-17 b,15.25562,302.464
HATS-18 b,30.87452,283.6866
HATS-18 b,30.87452,283.6866
HATS-2 b,37.92217,283.9641
HATS-2 b,37.92217,283.9641
HATS-22 b,30.52488,283.8874
HATS-23 b,-22.61862,346.885
HATS-24 b,-17.45559,331.7178
HATS-24 b,-17.45559,331.7178
HATS-24 b,-17.45559,331.7178
HATS-25 b,37.05773,320.2526
HATS-26 b,17.7843,259.7293
HATS-27 b,16.28136,303.4281
HATS-28 b,-21.13138,347.4508
HATS-29 b,-23.14194,341.6106
HATS-3 b,-36.07188,21.29686
HATS-3 b,-36.07188,21.29686
HATS-3 b,-36.07188,21.29686
HATS-3 b,-36.07188,21.29686
HATS-30 b,-56.81173,309.5544
HATS-31 b,38.43229,301.5875
HATS-32 b,-64.93105,40.58733
HATS-33 b,-28.5762,342.2872
HATS-33 b,-28.5762,342.2872
HATS-34 b,-53.76566,312.3547
HATS-35 b,-30.19921,332.9418
HATS-36 b,-17.59237,15.3568
HATS-36 b,-17.59237,15.3568
HATS-36 b,-17.59237,15.3568
HATS-36 b,-17.59237,15.3568
HATS-37 A b,39.43778,311.2159
HATS-38 b,25.74439,264.1648
HATS-39 b,-5.709252,243.7506
HATS-4 b,-17.44829,229.8247
HATS-4 b,-17.44829,229.8247
HATS-40 b,-14.90956,239.1018
HATS-41 b,-11.43574,237.6213
HATS-42 b,-10.30431,245.353
HATS-43 b,-31.63297,234.2476
HATS-44 b,-27.62675,232.0002
HATS-45 b,-10.52263,232.2792
HATS-46 b,-60.47934,309.8656
HATS-47 b,-23.20562,347.5146
HATS-47 b,-23.20562,347.5146
HATS-48 A b,-26.03034,337.0298
HATS-48 A b,-26.03034,337.0298
HATS-49 b,-60.44205,309.9529
HATS-5 b,-40.50454,218.873
HATS-5 b,-40.50454,218.873
HATS-50 b,-26.21478,15.57748
HATS-51 b,-12.80513,239.2408
HATS-52 b,12.91685,258.6461
HATS-53 b,27.09915,287.8186
HATS-54 b,17.83247,308.7308
HATS-55 b,-5.650783,247.0021
HATS-56 b,16.16542,293.7534
HATS-57 b,-45.29938,213.1511
HATS-58 A b,13.69998,298.834
HATS-59 b,35.90176,276.9894
HATS-59 c,35.90176,276.9894
HATS-6 b,-21.24573,224.1135
HATS-60 b,-58.32066,48.99979
HATS-61 b,-46.47074,222.0887
HATS-62 b,-36.02852,21.44254
HATS-63 b,-42.08895,227.5667
HATS-64 b,16.52292,260.1929
HATS-65 b,-20.13799,12.40759
HATS-66 b,-15.84806,243.3095
HATS-67 b,15.84164,293.8556
HATS-68 b,-58.18842,300.829
HATS-69 b,-26.54741,335.6406
HATS-7 b,39.24443,322.3074
HATS-7 b,39.24443,322.3074
HATS-70 b,-8.843838,243.6024
HATS-71 b,-55.32541,300.6932
HATS-71 b,-55.32541,300.6932
HATS-72 b,-57.1711,43.77781
HATS-72 b,-57.1711,43.77781
HATS-8 b,-21.46175,14.08383
HATS-8 b,-21.46175,14.08383
HATS-9 b,-15.8283,18.01761
HATS-9 b,-15.8283,18.01761
HATS-9 b,-15.8283,18.01761
HATS-9 b,-15.8283,18.01761
HATS-9 b,-15.8283,18.01761
HATS-9 b,-15.8283,18.01761
HD 100546 b,-8.323728,296.3672
HD 100655 b,71.31916,229.7988
HD 100655 b,71.31916,229.7988
HD 100777 b,53.25707,270.2853
HD 100777 b,53.25707,270.2853
HD 10180 c,-55.69401,292.8054
HD 10180 c,-55.69401,292.8054
HD 10180 d,-55.69401,292.8054
HD 10180 d,-55.69401,292.8054
HD 10180 e,-55.69401,292.8054
HD 10180 e,-55.69401,292.8054
HD 10180 f,-55.69401,292.8054
HD 10180 f,-55.69401,292.8054
HD 10180 g,-55.69401,292.8054
HD 10180 g,-55.69401,292.8054
HD 10180 h,-55.69401,292.8054
HD 10180 h,-55.69401,292.8054
HD 101930 b,3.683259,294.0103
HD 101930 b,3.683259,294.0103
HD 102117 b,3.055315,294.3604
HD 102117 b,3.055315,294.3604
HD 102117 b,3.055315,294.3604
HD 102117 b,3.055315,294.3604
HD 102117 b,3.055315,294.3604
HD 102195 b,61.05002,267.2181
HD 102195 b,61.05002,267.2181
HD 102195 b,61.05002,267.2181
HD 102272 b,70.02217,250.2937
HD 102272 b,70.02217,250.2937
HD 102272 b,70.02217,250.2937
HD 102329 b,61.74662,266.9837
HD 102329 b,61.74662,266.9837
HD 102329 c,61.74662,266.9837
HD 102365 b,20.71003,289.7991
HD 102843 b,58.03658,273.1
HD 102956 b,57.69913,137.9724
HD 102956 b,57.69913,137.9724
HD 102956 b,57.69913,137.9724
HD 103197 b,11.49762,293.4485
HD 103197 b,11.49762,293.4485
HD 103720 b,57.30813,276.9814
HD 103774 b,48.59442,282.5474
HD 103949 b,37.35547,287.5794
HD 104067 b,40.85998,286.6544
HD 104067 b,40.85998,286.6544
HD 10442 b,-57.78266,147.0801
HD 10442 b,-57.78266,147.0801
HD 10442 b,-57.78266,147.0801
HD 10442 b,-57.78266,147.0801
HD 104985 b,39.91701,126.3215
HD 104985 b,39.91701,126.3215
HD 106252 b,70.71319,273.5027
HD 106252 b,70.71319,273.5027
HD 106252 b,70.71319,273.5027
HD 106252 b,70.71319,273.5027
HD 106270 b,52.2287,287.5957
HD 106270 b,52.2287,287.5957
HD 106270 b,52.2287,287.5957
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 b,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 106315 c,61.0353,283.2504
HD 10647 b,-61.76941,286.8974
HD 10647 b,-61.76941,286.8974
HD 106515 A b,54.5071,287.2858
HD 106515 A b,54.5071,287.2858
HD 106906 b,6.58889,298.2189
HD 106906 b,6.58889,298.2189
HD 10697 b,-41.04337,139.6714
HD 10697 b,-41.04337,139.6714
HD 10697 b,-41.04337,139.6714
HD 107148 b,58.57539,287.3718
HD 108147 b,-1.290298,300.1253
HD 108147 b,-1.290298,300.1253
HD 108236 b,11.31369,298.9347
HD 108236 b,11.31369,298.9347
HD 108236 b,11.31369,298.9347
HD 108236 c,11.31369,298.9347
HD 108236 c,11.31369,298.9347
HD 108236 c,11.31369,298.9347
HD 108236 d,11.31369,298.9347
HD 108236 d,11.31369,298.9347
HD 108236 d,11.31369,298.9347
HD 108236 e,11.31369,298.9347
HD 108236 e,11.31369,298.9347
HD 108236 e,11.31369,298.9347
HD 108236 f,11.31369,298.9347
HD 108341 b,-8.640599,301.0085
HD 108863 b,82.93998,258.9854
HD 108863 b,82.93998,258.9854
HD 108863 b,82.93998,258.9854
HD 108874 b,83.62462,253.5708
HD 108874 b,83.62462,253.5708
HD 108874 b,83.62462,253.5708
HD 108874 b,83.62462,253.5708
HD 108874 b,83.62462,253.5708
HD 108874 b,83.62462,253.5708
HD 108874 c,83.62462,253.5708
HD 108874 c,83.62462,253.5708
HD 108874 c,83.62462,253.5708
HD 108874 c,83.62462,253.5708
HD 109246 b,42.57293,124.6839
HD 109246 b,42.57293,124.6839
HD 109271 b,51.00873,295.9768
HD 109271 c,51.00873,295.9768
HD 109749 b,21.98014,300.0422
HD 109749 b,21.98014,300.0422
HD 109749 b,21.98014,300.0422
HD 110014 b,54.75221,297.6971
HD 110014 b,54.75221,297.6971
HD 110014 b,54.75221,297.6971
HD 110082 b,-25.24931,302.9222
HD 110082 b,-25.24931,302.9222
HD 110113 b,18.51303,300.8022
HD 110113 b,18.51303,300.8022
HD 110113 c,18.51303,300.8022
HD 111232 b,-5.554594,302.6941
HD 111232 b,-5.554594,302.6941
HD 111232 b,-5.554594,302.6941
HD 111591 b,85.72722,299.3751
HD 111998 b,59.31575,303.7867
HD 113337 b,53.47923,121.0008
HD 113337 b,53.47923,121.0008
HD 113538 b,10.37385,305.0257
HD 113538 b,10.37385,305.0257
HD 113538 c,10.37385,305.0257
HD 113538 c,10.37385,305.0257
HD 113996 b,86.47057,41.92016
HD 114386 b,27.65112,307.3731
HD 114386 b,27.65112,307.3731
HD 114613 b,24.88903,307.4195
HD 114613 b,24.88903,307.4195
HD 114729 b,30.78063,308.1952
HD 114729 b,30.78063,308.1952
HD 114729 b,30.78063,308.1952
HD 114729 b,30.78063,308.1952
HD 114762 b,79.24679,330.6589
HD 114762 b,79.24679,330.6589
HD 114762 b,79.24679,330.6589
HD 114783 b,60.16208,313.6693
HD 114783 b,60.16208,313.6693
HD 114783 b,60.16208,313.6693
HD 114783 c,60.16208,313.6693
HD 11506 b,-73.99461,187.7571
HD 11506 b,-73.99461,187.7571
HD 11506 b,-73.99461,187.7571
HD 11506 b,-73.99461,187.7571
HD 11506 b,-73.99461,187.7571
HD 11506 c,-73.99461,187.7571
HD 11506 c,-73.99461,187.7571
HD 11506 c,-73.99461,187.7571
HD 116029 b,82.97726,13.88543
HD 116029 b,82.97726,13.88543
HD 116029 c,82.97726,13.88543
HD 117207 b,26.66531,311.5525
HD 117207 b,26.66531,311.5525
HD 117207 b,26.66531,311.5525
HD 117207 b,26.66531,311.5525
HD 117207 b,26.66531,311.5525
HD 11755 b,10.92611,127.8401
HD 11755 b,10.92611,127.8401
HD 117618 b,15.0282,310.1115
HD 117618 b,15.0282,310.1115
HD 117618 b,15.0282,310.1115
HD 117618 b,15.0282,310.1115
HD 118203 b,62.26143,109.3443
HD 118203 b,62.26143,109.3443
HD 11964 b,-67.09044,168.5776
HD 11964 b,-67.09044,168.5776
HD 11964 b,-67.09044,168.5776
HD 11964 c,-67.09044,168.5776
HD 11977 b,-48.35548,293.9255
HD 11977 b,-48.35548,293.9255
HD 11977 b,-48.35548,293.9255
HD 120084 b,38.72689,119.5639
HD 121504 b,5.657,312.0853
HD 121504 b,5.657,312.0853
HD 12484 b,-55.50623,155.4614
HD 125390 b,68.40097,71.64746
HD 125595 b,19.31659,320.9112
HD 125595 b,19.31659,320.9112
HD 125612 b,40.39553,331.39
HD 125612 b,40.39553,331.39
HD 125612 b,40.39553,331.39
HD 125612 b,40.39553,331.39
HD 125612 c,40.39553,331.39
HD 125612 c,40.39553,331.39
HD 125612 d,40.39553,331.39
HD 125612 d,40.39553,331.39
HD 12648 b,23.16137,124.6596
HD 12648 b,23.16137,124.6596
HD 126525 b,8.175594,317.6248
HD 12661 b,-34.58235,143.063
HD 12661 b,-34.58235,143.063
HD 12661 b,-34.58235,143.063
HD 12661 b,-34.58235,143.063
HD 12661 b,-34.58235,143.063
HD 12661 c,-34.58235,143.063
HD 12661 c,-34.58235,143.063
HD 12661 c,-34.58235,143.063
HD 126614 b,50.31521,342.0128
HD 126614 b,50.31521,342.0128
HD 128311 b,59.83734,2.729781
HD 128311 b,59.83734,2.729781
HD 128311 b,59.83734,2.729781
HD 128311 b,59.83734,2.729781
HD 128311 b,59.83734,2.729781
HD 128311 c,59.83734,2.729781
HD 128311 c,59.83734,2.729781
HD 128311 c,59.83734,2.729781
HD 128311 c,59.83734,2.729781
HD 128356 b,31.27522,330.8718
HD 129445 b,-8.1703,313.0382
HD 130322 b,50.89116,353.2149
HD 130322 b,50.89116,353.2149
HD 130322 b,50.89116,353.2149
HD 131496 b,60.58867,21.81174
HD 131496 b,60.58867,21.81174
HD 131496 b,60.58867,21.81174
HD 131664 b,-12.92991,311.8378
HD 131664 b,-12.92991,311.8378
HD 13167 b,-72.57914,209.2148
HD 13189 b,-27.70857,141.5678
HD 13189 b,-27.70857,141.5678
HD 132406 b,55.01003,90.14935
HD 132406 b,55.01003,90.14935
HD 132563 b,59.44245,74.89445
HD 133131 A b,26.53524,335.537
HD 133131 A c,26.53524,335.537
HD 133131 B b,26.53583,335.5392
HD 134060 b,-2.921124,318.807
HD 134060 c,-2.921124,318.807
HD 134987 b,27.38636,339.1861
HD 134987 b,27.38636,339.1861
HD 134987 b,27.38636,339.1861
HD 134987 b,27.38636,339.1861
HD 134987 c,27.38636,339.1861
HD 136352 b,7.378201,327.0773
HD 136352 b,7.378201,327.0773
HD 136352 c,7.378201,327.0773
HD 136352 c,7.378201,327.0773
HD 136352 d,7.378201,327.0773
HD 136352 d,7.378201,327.0773
HD 136418 b,56.56729,68.48709
HD 136418 b,56.56729,68.48709
HD 137388 b,-19.58234,309.7434
HD 137388 b,-19.58234,309.7434
HD 13808 b,-59.46049,279.0938
HD 13808 c,-59.46049,279.0938
HD 13908 b,4.218724,131.7444
HD 13908 c,4.218724,131.7444
HD 13931 b,-16.44794,138.8317
HD 13931 b,-16.44794,138.8317
HD 13931 b,-16.44794,138.8317
HD 139357 b,49.84734,86.15958
HD 1397 b,-50.4227,308.2156
HD 1397 b,-50.4227,308.2156
HD 1397 b,-50.4227,308.2156
HD 14067 b,-35.05741,147.0462
HD 14067 b,-35.05741,147.0462
HD 141399 b,50.45596,74.9885
HD 141399 b,50.45596,74.9885
HD 141399 c,50.45596,74.9885
HD 141399 c,50.45596,74.9885
HD 141399 d,50.45596,74.9885
HD 141399 d,50.45596,74.9885
HD 141399 e,50.45596,74.9885
HD 141399 e,50.45596,74.9885
HD 141937 b,26.78122,351.8887
HD 141937 b,26.78122,351.8887
HD 141937 b,26.78122,351.8887
HD 142 b,-66.38664,321.5872
HD 142 b,-66.38664,321.5872
HD 142 b,-66.38664,321.5872
HD 142 c,-66.38664,321.5872
HD 142022 A b,-23.31731,307.7203
HD 142022 A b,-23.31731,307.7203
HD 142245 b,46.38347,26.94384
HD 142245 b,46.38347,26.94384
HD 142415 b,-5.253901,324.1779
HD 142415 b,-5.253901,324.1779
HD 143105 b,40.62567,102.9753
HD 143361 b,6.27398,334.9694
HD 143361 b,6.27398,334.9694
HD 143361 b,6.27398,334.9694
HD 143361 b,6.27398,334.9694
HD 145377 b,17.53874,348.6385
HD 145377 b,17.53874,348.6385
HD 145457 b,46.03017,44.30154
HD 145457 b,46.03017,44.30154
HD 145457 b,46.03017,44.30154
HD 145934 b,41.01695,26.92842
HD 1461 b,-69.40882,99.30266
HD 1461 b,-69.40882,99.30266
HD 1461 b,-69.40882,99.30266
HD 1461 c,-69.40882,99.30266
HD 147018 b,-8.440544,325.4119
HD 147018 c,-8.440544,325.4119
HD 147379 b,39.4701,99.90028
HD 147379 b,39.4701,99.90028
HD 147513 b,7.212642,341.6209
HD 14787 b,-45.98863,156.3798
HD 147873 b,10.84576,345.9853
HD 147873 c,10.84576,345.9853
HD 148156 b,1.701585,337.0226
HD 148164 b,37.67749,27.05086
HD 148164 c,37.67749,27.05086
HD 148427 b,23.58154,2.417441
HD 148427 b,23.58154,2.417441
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149026 b,43.28322,61.29683
HD 149143 b,31.48164,17.5168
HD 149143 b,31.48164,17.5168
HD 149143 b,31.48164,17.5168
HD 149143 b,31.48164,17.5168
HD 1502 b,-48.08422,111.2161
HD 1502 b,-48.08422,111.2161
HD 150706 b,32.63816,113.0072
HD 152079 b,-1.568921,339.8923
HD 152079 b,-1.568921,339.8923
HD 152079 b,-1.568921,339.8923
HD 152581 b,31.49081,30.61164
HD 152581 b,31.49081,30.61164
HD 152581 b,31.49081,30.61164
HD 15337 b,-68.70866,219.8597
HD 15337 b,-68.70866,219.8597
HD 15337 b,-68.70866,219.8597
HD 15337 c,-68.70866,219.8597
HD 15337 c,-68.70866,219.8597
HD 15337 c,-68.70866,219.8597
HD 153950 b,-1.23115,343.4766
HD 153950 b,-1.23115,343.4766
HD 154345 b,37.66346,73.02227
HD 154345 b,37.66346,73.02227
HD 154345 b,37.66346,73.02227
HD 154345 b,37.66346,73.02227
HD 154672 b,-9.759118,333.3853
HD 154672 b,-9.759118,333.3853
HD 154672 b,-9.759118,333.3853
HD 154857 b,-10.02536,333.2882
HD 154857 b,-10.02536,333.2882
HD 154857 b,-10.02536,333.2882
HD 154857 c,-10.02536,333.2882
HD 155233 b,11.08768,2.648519
HD 155233 b,11.08768,2.648519
HD 155358 b,34.77421,56.28395
HD 155358 b,34.77421,56.28395
HD 155358 c,34.77421,56.28395
HD 156279 b,35.08174,93.08543
HD 156279 b,35.08174,93.08543
HD 156279 c,35.08174,93.08543
HD 156411 b,-6.463124,340.7911
HD 156668 b,32.11435,51.96827
HD 156668 b,32.11435,51.96827
HD 156846 b,9.982293,5.034529
HD 156846 b,9.982293,5.034529
HD 156846 b,9.982293,5.034529
HD 158038 b,29.86623,50.39692
HD 158038 b,29.86623,50.39692
HD 158259 b,34.08984,80.13868
HD 158259 b,34.08984,80.13868
HD 158259 c,34.08984,80.13868
HD 158259 d,34.08984,80.13868
HD 158259 e,34.08984,80.13868
HD 158259 f,34.08984,80.13868
HD 158996 b,30.57748,112.3748
HD 159243 b,19.94975,29.07675
HD 159243 c,19.94975,29.07675
HD 159868 b,-6.313257,347.1747
HD 159868 b,-6.313257,347.1747
HD 159868 b,-6.313257,347.1747
HD 159868 b,-6.313257,347.1747
HD 159868 c,-6.313257,347.1747
HD 159868 c,-6.313257,347.1747
HD 1605 b,-31.43039,115.1662
HD 1605 b,-31.43039,115.1662
HD 1605 b,-31.43039,115.1662
HD 1605 c,-31.43039,115.1662
HD 1605 c,-31.43039,115.1662
HD 160691 b,-11.49815,340.0607
HD 160691 b,-11.49815,340.0607
HD 160691 b,-11.49815,340.0607
HD 160691 b,-11.49815,340.0607
HD 160691 b,-11.49815,340.0607
HD 160691 c,-11.49815,340.0607
HD 160691 c,-11.49815,340.0607
HD 160691 c,-11.49815,340.0607
HD 160691 d,-11.49815,340.0607
HD 160691 d,-11.49815,340.0607
HD 160691 d,-11.49815,340.0607
HD 160691 e,-11.49815,340.0607
HD 160691 e,-11.49815,340.0607
HD 16141 b,-55.77854,173.9399
HD 16141 b,-55.77854,173.9399
HD 16175 b,-16.63993,143.084
HD 16175 b,-16.63993,143.084
HD 16175 b,-16.63993,143.084
HD 162020 b,-6.726161,350.739
HD 162020 b,-6.726161,350.739
HD 163607 b,30.1729,84.61384
HD 163607 b,30.1729,84.61384
HD 163607 b,30.1729,84.61384
HD 163607 c,30.1729,84.61384
HD 163607 c,30.1729,84.61384
HD 163607 c,30.1729,84.61384
HD 16417 b,-66.23784,237.6929
HD 164509 b,11.13652,27.26368
HD 164509 b,11.13652,27.26368
HD 164595 b,23.27684,55.46685
HD 164604 b,-3.11864,2.263603
HD 164604 b,-3.11864,2.263603
HD 164922 b,21.78566,52.29789
HD 164922 b,21.78566,52.29789
HD 164922 b,21.78566,52.29789
HD 164922 b,21.78566,52.29789
HD 164922 c,21.78566,52.29789
HD 164922 c,21.78566,52.29789
HD 164922 d,21.78566,52.29789
HD 165155 b,-4.320682,1.378941
HD 1666 b,-79.96163,77.11078
HD 166724 b,-11.64822,350.822
HD 167042 b,27.5472,82.54773
HD 167042 b,27.5472,82.54773
HD 168443 b,2.506848,20.8148
HD 168443 b,2.506848,20.8148
HD 168443 b,2.506848,20.8148
HD 168443 b,2.506848,20.8148
HD 168443 c,2.506848,20.8148
HD 168443 c,2.506848,20.8148
HD 168443 c,2.506848,20.8148
HD 168443 c,2.506848,20.8148
HD 168746 b,1.030361,18.96389
